Algorithm,Optimizations,Bom,Nodes,AttemptNr,Time,Makespan
BS_GA_5min,ON,bom_2_11_10_5,133.0,9,302.0142,373668.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,10,302.1262,362579.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,11,302.003,374438.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,12,302.0223,363810.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,13,302.1723,369780.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,14,301.9118,369251.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,15,303.121,370842.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,16,302.0266,370436.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,17,302.1134,355962.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,18,303.206,371923.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,19,302.0239,360543.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,20,302.3151,363532.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,21,302.2973,374669.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,22,302.2369,360869.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,23,302.0877,366051.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,24,302.2289,357460.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,25,302.1067,364815.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,26,301.9069,364526.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,27,303.0586,378223.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,28,302.8285,372119.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,29,301.9766,361512.0
BS_GA_5min,ON,bom_2_11_10_5,133.0,30,302.1912,362882.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,1,303.2451,494583.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,2,302.6965,493141.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,3,302.6909,494227.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,4,302.5814,499893.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,5,302.6427,495193.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,6,302.647,488815.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,7,302.836,491031.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,8,302.4451,495706.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,9,302.4445,481145.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,10,302.7285,503040.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,11,303.0554,488609.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,12,302.8235,491140.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,13,302.6612,494187.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,14,302.5965,494233.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,15,303.3238,497729.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,16,302.4109,491451.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,17,302.7453,493420.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,18,302.5516,485396.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,19,302.3926,489827.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,20,302.6014,481310.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,21,303.4224,496697.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,22,302.7375,490262.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,23,302.6707,487976.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,24,302.5775,499812.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,25,302.4488,496002.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,26,303.0008,495623.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,27,302.6251,487536.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,28,302.959,493499.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,29,302.417,490501.0
BS_GA_5min,OFF,bom_2_12_10_5,157.0,30,302.4526,490023.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,1,302.6571,466139.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,2,302.8384,469974.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,3,303.8942,477628.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,4,302.9542,476037.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,5,302.9722,486824.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,6,302.7668,461204.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,7,303.3491,479507.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,8,302.3881,463433.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,9,303.6301,472602.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,10,303.2755,476280.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,11,302.7488,468856.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,12,302.6206,469411.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,13,302.7936,470822.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,14,303.0923,474711.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,15,302.5968,470964.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,16,302.5023,484516.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,17,302.6912,464535.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,18,303.3618,471653.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,19,302.4377,469941.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,20,302.7208,477800.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,21,302.6755,459254.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,22,302.5242,462165.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,23,303.3553,466422.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,24,302.3806,470739.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,25,302.6842,485521.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,26,302.9333,472051.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,27,302.5907,475923.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,28,302.6044,478111.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,29,303.5529,474894.0
BS_GA_5min,ON,bom_2_12_10_5,157.0,30,302.5779,459153.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,1,303.0769,623422.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,2,303.2644,619848.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,3,303.2066,624336.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,4,304.0839,632424.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,5,303.1744,606926.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,6,303.158,619885.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,7,303.2425,621684.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,8,304.1881,622117.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,9,304.1626,624288.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,10,302.9562,629826.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,11,303.0552,624390.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,12,302.9487,627407.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,13,303.2846,626551.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,14,303.2458,630939.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,15,304.3002,626397.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,16,304.1094,635438.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,17,303.3041,640239.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,18,303.7315,624637.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,19,303.2695,620094.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,20,303.8047,614702.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,21,303.2755,610738.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,22,304.5394,621996.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,23,304.0788,632480.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,24,303.1024,627180.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,25,302.9994,630495.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,26,303.1201,614649.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,27,304.2114,626997.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,28,303.2825,627607.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,29,303.9216,626828.0
BS_GA_5min,OFF,bom_2_13_10_5,183.0,30,304.5786,624950.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,1,303.1216,594803.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,2,303.2146,588567.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,3,302.9603,609733.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,4,305.0505,588267.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,5,303.1171,576705.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,6,304.3831,609135.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,7,303.7994,605788.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,8,304.6831,582305.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,9,304.3888,579141.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,10,304.1717,608078.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,11,303.2048,594994.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,12,303.0317,587539.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,13,304.0905,582537.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,14,303.3226,579699.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,15,303.0775,584182.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,16,303.1085,605517.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,17,303.1067,610054.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,18,302.9825,587703.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,19,303.1673,610416.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,20,303.0897,580973.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,21,303.2592,601138.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,22,303.716,616733.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,23,304.4779,592314.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,24,303.7853,606930.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,25,303.2657,608283.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,26,303.0796,572161.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,27,303.0426,613676.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,28,303.8092,587260.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,29,303.486,607334.0
BS_GA_5min,ON,bom_2_13_10_5,183.0,30,304.2059,600595.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,1,304.5309,647428.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,2,304.6456,640818.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,3,303.7511,645820.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,4,303.497,652736.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,5,303.7855,630436.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,6,304.9865,635596.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,7,304.2323,654432.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,8,303.475,650601.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,9,304.5614,624397.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,10,303.8199,645174.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,11,305.2613,630948.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,12,304.8636,626220.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,13,303.9064,631187.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,14,303.5018,630556.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,15,305.0969,633574.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,16,304.3862,642214.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,17,304.3877,642540.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,18,303.5808,642454.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,19,303.8358,642175.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,20,304.2591,639806.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,21,303.6296,636580.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,22,303.4878,624345.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,23,303.6827,633388.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,24,304.0001,633355.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,25,304.8687,617374.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,26,304.7622,641959.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,27,304.5857,635102.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,28,304.8052,650219.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,29,303.6395,629967.0
BS_GA_5min,OFF,bom_2_14_10_5,211.0,30,303.5948,646816.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,1,303.8936,599547.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,2,305.0906,615186.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,3,303.7763,611169.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,4,304.6801,595800.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,5,304.6165,620083.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,6,304.3289,594858.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,7,303.4809,619775.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,8,304.8092,581152.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,9,303.9078,584902.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,10,303.5095,610575.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,11,303.9233,614989.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,12,304.6865,604488.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,13,303.5152,592320.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,14,303.9115,589478.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,15,303.6882,586589.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,16,303.7589,596410.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,17,303.5922,617570.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,18,303.5292,604573.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,19,305.046,606207.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,20,304.7912,622877.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,21,304.631,617906.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,22,303.5592,600017.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,23,303.7545,591439.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,24,303.8403,606607.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,25,303.8036,601563.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,26,303.7514,599509.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,27,303.986,608252.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,28,304.5536,590662.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,29,303.4942,576228.0
BS_GA_5min,ON,bom_2_14_10_5,211.0,30,303.6329,605603.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,1,304.4826,791519.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,2,304.8928,761521.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,3,304.6845,792097.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,4,305.0501,793420.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,5,304.8066,773379.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,6,305.4895,772188.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,7,306.6146,777981.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,8,304.4812,770995.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,9,304.2923,787623.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,10,305.3108,790435.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,11,305.335,762330.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,12,304.9316,806710.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,13,305.5847,805297.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,14,304.6777,770967.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,15,305.9091,779176.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,16,304.4181,779603.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,17,304.6982,770843.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,18,304.5975,780184.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,19,304.4786,747722.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,20,304.6155,761466.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,21,304.5734,789851.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,22,304.8697,787926.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,23,305.9884,768184.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,24,305.7897,771255.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,25,304.536,779500.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,26,304.5825,788617.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,27,305.0298,782002.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,28,305.8286,797245.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,29,304.5303,752978.0
BS_GA_5min,OFF,bom_2_15_10_5,241.0,30,305.3873,795888.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,1,304.6119,722988.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,2,305.271,758555.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,3,304.4859,767911.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,4,304.6893,746692.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,5,304.3357,738149.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,6,304.7549,740012.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,7,304.4168,753234.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,8,305.4398,714209.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,9,305.3863,756668.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,10,304.5512,769638.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,11,305.4549,771691.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,12,304.7269,755760.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,13,305.787,759305.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,14,304.4508,746335.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,15,304.3333,750842.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,16,304.6775,739243.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,17,305.4143,725760.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,18,305.0435,750616.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,19,304.5685,751449.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,20,304.5836,710098.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,21,304.4106,750002.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,22,304.3212,754560.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,23,304.9543,722772.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,24,304.4154,751207.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,25,304.2567,771077.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,26,305.3843,747782.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,27,304.7239,757786.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,28,305.9161,712611.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,29,305.6446,734374.0
BS_GA_5min,ON,bom_2_15_10_5,241.0,30,304.4829,741680.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,1,306.9071,927419.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,2,305.3098,926847.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,3,305.403,918623.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,4,306.0147,915924.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,5,305.2166,939512.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,6,306.8139,920103.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,7,305.7188,932163.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,8,305.7089,921221.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,9,305.3442,941842.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,10,305.6981,961347.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,11,305.5243,948854.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,12,305.597,941741.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,13,306.3516,930606.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,14,305.7631,952866.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,15,306.0201,916885.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,16,305.3881,920903.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,17,307.2252,954389.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,18,305.3022,948020.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,19,305.6456,911571.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,20,306.5517,911150.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,21,305.6838,919678.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,22,305.3587,933646.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,23,305.3267,937808.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,24,305.2253,925778.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,25,305.3356,942927.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,26,306.965,930219.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,27,305.2711,913936.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,28,305.2305,926409.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,29,305.5169,918708.0
BS_GA_5min,OFF,bom_2_16_10_5,273.0,30,305.3001,908864.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,1,306.6922,890576.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,2,306.0467,876548.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,3,305.4452,895092.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,4,305.7117,870869.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,5,306.8001,860451.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,6,305.6185,866307.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,7,305.5242,900420.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,8,305.4246,916029.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,9,306.6868,868540.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,10,305.9147,895114.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,11,305.6624,870537.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,12,305.1906,882240.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,13,306.7712,926934.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,14,305.6703,892087.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,15,305.3257,910504.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,16,305.4768,869715.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,17,305.3394,894271.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,18,306.4883,885425.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,19,306.107,923250.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,20,306.6724,903625.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,21,306.5437,888488.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,22,306.7796,909385.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,23,305.1848,865119.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,24,305.3976,881785.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,25,305.4836,903514.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,26,306.4737,907571.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,27,305.8202,874632.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,28,306.5183,864298.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,29,305.6252,894061.0
BS_GA_5min,ON,bom_2_16_10_5,273.0,30,305.3539,878461.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,1,300.0757,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,2,300.0918,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,3,300.0812,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,4,300.0817,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,5,300.1412,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,6,300.0929,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,7,300.1247,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,8,300.0742,48234.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,9,300.0763,48234.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,10,300.1337,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,11,300.0764,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,12,300.0801,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,13,300.0733,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,14,300.0813,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,15,300.1516,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,16,300.0734,48234.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,17,300.0746,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,18,300.0825,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,19,300.0876,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,20,300.0808,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,21,300.0749,48234.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,22,300.081,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,23,300.0817,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,24,300.0872,48234.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,25,300.0716,48234.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,26,300.0844,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,27,300.0793,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,28,300.1496,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,29,300.0754,48210.0
BS_ABC_5min,OFF,bom_2_2_10_5,7.0,30,300.0836,48234.0
BS_ABC_5min,ON,bom_2_2_10_5,7.0,1,300.0934,48234.0
