Algorithm,Optimizations,Bom,Nodes,AttemptNr,Time,Makespan
BS_TS_6min,OFF,bom_2_4_10_5,21.0,3,360.2491,241549.0
BS_TS_6min,OFF,bom_2_4_10_5,21.0,4,360.4355,241549.0
BS_TS_6min,OFF,bom_2_4_10_5,21.0,5,360.2633,241549.0
BS_TS_6min,OFF,bom_2_4_10_5,21.0,6,360.2842,241549.0
BS_TS_6min,OFF,bom_2_4_10_5,21.0,7,360.2453,241549.0
BS_TS_6min,OFF,bom_2_4_10_5,21.0,8,360.2867,241549.0
BS_TS_6min,OFF,bom_2_4_10_5,21.0,9,360.2987,241549.0
BS_TS_6min,OFF,bom_2_4_10_5,21.0,10,360.3012,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,1,360.4499,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,2,360.256,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,3,360.2413,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,4,360.3111,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,5,360.2714,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,6,360.2607,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,7,360.3514,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,8,360.2333,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,9,360.3088,241549.0
BS_TS_6min,ON,bom_2_4_10_5,21.0,10,360.2636,241549.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,1,360.2542,283976.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,2,360.3664,283639.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,3,360.4002,283819.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,4,360.2727,283271.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,5,360.7329,283966.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,6,360.2599,284090.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,7,360.2951,283415.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,8,360.3232,284288.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,9,360.2792,283363.0
BS_TS_6min,OFF,bom_2_5_10_5,31.0,10,360.4401,283148.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,1,360.3146,282628.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,2,360.3331,283422.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,3,360.2997,284244.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,4,360.412,284208.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,5,360.3397,283782.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,6,360.3047,284680.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,7,360.2853,284001.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,8,360.3117,283423.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,9,360.3896,283644.0
BS_TS_6min,ON,bom_2_5_10_5,31.0,10,360.3687,283768.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,1,360.3048,397948.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,2,360.5625,398965.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,3,360.3906,396753.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,4,360.3472,398524.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,5,360.33,399709.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,6,360.3081,399554.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,7,360.3091,399330.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,8,360.2924,399178.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,9,360.2924,398533.0
BS_TS_6min,OFF,bom_2_6_10_5,43.0,10,360.3031,399045.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,1,360.375,396293.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,2,360.513,396644.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,3,360.8035,396872.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,4,360.3489,396581.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,5,360.3268,397338.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,6,360.3664,396498.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,7,360.7386,397156.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,8,360.4466,396292.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,9,360.5525,398103.0
BS_TS_6min,ON,bom_2_6_10_5,43.0,10,360.3798,396688.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,1,360.9937,530710.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,2,360.3293,532897.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,3,360.359,529800.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,4,360.3572,535240.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,5,360.7384,533793.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,6,360.4425,532284.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,7,360.3216,534765.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,8,360.3289,536090.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,9,360.5169,532433.0
BS_TS_6min,OFF,bom_2_7_10_5,57.0,10,360.3261,532238.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,1,360.3109,525865.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,2,360.3618,527065.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,3,360.3477,526432.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,4,360.4121,527338.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,5,360.3639,525512.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,6,360.9588,527149.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,7,360.3783,526240.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,8,360.3455,526540.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,9,360.4193,523610.0
BS_TS_6min,ON,bom_2_7_10_5,57.0,10,360.7133,526368.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,1,360.3799,713446.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,2,360.353,712453.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,3,360.3887,713940.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,4,360.4193,714327.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,5,360.404,713265.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,6,360.418,712380.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,7,360.4475,711841.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,8,360.3816,713012.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,9,360.6032,713535.0
BS_TS_6min,OFF,bom_2_8_10_5,73.0,10,360.5265,713918.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,1,360.6961,712330.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,2,360.4855,711792.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,3,360.4116,711364.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,4,360.3955,713772.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,5,360.5525,711224.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,6,360.3702,712021.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,7,360.3665,711692.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,8,360.6974,713668.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,9,360.3811,712560.0
BS_TS_6min,ON,bom_2_8_10_5,73.0,10,360.41,713303.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,1,360.4125,873796.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,2,360.4954,875151.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,3,360.4357,875592.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,4,360.4911,872930.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,5,360.4633,872884.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,6,360.3905,872953.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,7,360.551,874867.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,8,360.5976,874032.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,9,360.4472,875015.0
BS_TS_6min,OFF,bom_2_9_10_5,91.0,10,360.3928,874926.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,1,360.6928,867253.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,2,360.4308,866318.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,3,360.4567,868736.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,4,360.571,868563.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,5,360.4296,865486.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,6,360.4065,867350.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,7,360.4533,867731.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,8,360.4585,867530.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,9,360.4491,868037.0
BS_TS_6min,ON,bom_2_9_10_5,91.0,10,360.5353,868198.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,1,360.525,1088313.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,2,360.4812,1086735.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,3,360.6165,1089293.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,4,360.4956,1089599.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,5,360.5179,1088530.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,6,360.5279,1089476.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,7,360.5558,1084003.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,8,360.5241,1086291.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,9,360.452,1087155.0
BS_TS_6min,OFF,bom_2_10_10_5,111.0,10,360.4805,1086385.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,1,360.5897,1076792.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,2,360.4543,1079428.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,3,360.5566,1080032.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,4,360.4898,1075592.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,5,360.4619,1078203.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,6,360.8988,1078149.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,7,360.4909,1078303.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,8,360.4893,1076657.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,9,360.6742,1077553.0
BS_TS_6min,ON,bom_2_10_10_5,111.0,10,360.4975,1077067.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,1,360.5295,1357939.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,2,360.5452,1356837.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,3,360.4921,1355090.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,4,360.8335,1357334.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,5,360.6737,1355520.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,6,360.5339,1358410.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,7,360.8251,1357843.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,8,360.5986,1354485.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,9,360.7862,1354583.0
BS_TS_6min,OFF,bom_2_11_10_5,133.0,10,360.6574,1356373.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,1,360.5804,1333450.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,2,360.5851,1333626.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,3,360.5083,1334340.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,4,360.5445,1336330.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,5,360.5742,1334112.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,6,360.5582,1335070.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,7,360.5886,1336132.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,8,360.899,1336550.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,9,360.5333,1329268.0
BS_TS_6min,ON,bom_2_11_10_5,133.0,10,360.5422,1333914.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,1,360.7376,1555094.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,2,360.7521,1556354.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,3,360.879,1557575.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,4,361.0285,1561013.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,5,360.684,1557200.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,6,360.7262,1558156.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,7,360.6676,1558120.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,8,360.6534,1556390.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,9,361.0641,1559995.0
BS_TS_6min,OFF,bom_2_12_10_5,157.0,10,360.6246,1560899.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,1,360.9472,1536750.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,2,360.6651,1535189.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,3,360.7114,1537099.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,4,360.6508,1538068.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,5,360.6288,1537038.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,6,360.8582,1537036.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,7,360.9493,1537592.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,8,360.677,1538189.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,9,360.6186,1538313.0
BS_TS_6min,ON,bom_2_12_10_5,157.0,10,360.6361,1537720.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,1,361.2177,1790048.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,2,360.723,1781933.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,3,361.0284,1786207.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,4,360.7383,1787201.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,5,360.7701,1789124.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,6,360.8009,1787558.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,7,361.07,1787913.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,8,361.3995,1789787.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,9,360.8422,1787349.0
BS_TS_6min,OFF,bom_2_13_10_5,183.0,10,360.9554,1783064.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,1,360.8115,1757214.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,2,360.9244,1762170.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,3,360.7647,1760073.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,4,360.7437,1758210.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,5,360.7579,1761950.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,6,360.7073,1760201.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,7,360.9328,1755644.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,8,361.3349,1760928.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,9,360.9652,1758410.0
BS_TS_6min,ON,bom_2_13_10_5,183.0,10,360.8365,1757972.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,1,361.0826,2114360.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,2,360.8486,2116240.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,3,360.9319,2116194.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,4,360.8467,2118227.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,5,360.835,2115544.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,6,360.8661,2113944.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,7,360.9066,2114710.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,8,360.9144,2113136.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,9,360.963,2111392.0
BS_TS_6min,OFF,bom_2_14_10_5,211.0,10,361.0354,2113519.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,1,360.9213,2079208.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,2,361.594,2076144.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,3,360.8871,2074152.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,4,361.3387,2075547.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,5,361.0758,2077524.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,6,361.3213,2076688.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,7,360.8752,2071048.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,8,360.8518,2074968.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,9,360.9681,2079274.0
BS_TS_6min,ON,bom_2_14_10_5,211.0,10,361.202,2076416.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,1,361.6658,2403271.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,2,361.2524,2401537.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,3,361.1208,2391865.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,4,361.0232,2405558.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,5,361.0481,2396676.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,6,361.3126,2400748.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,7,361.0535,2398960.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,8,361.4906,2397377.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,9,361.0748,2399969.0
BS_TS_6min,OFF,bom_2_15_10_5,241.0,10,361.3504,2405682.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,1,361.0748,2358098.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,2,362.0919,2355096.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,3,361.0568,2350834.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,4,361.2964,2349761.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,5,361.1153,2353480.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,6,361.342,2351686.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,7,361.0209,2354608.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,8,361.2878,2354328.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,9,360.9907,2349996.0
BS_TS_6min,ON,bom_2_15_10_5,241.0,10,361.3065,2354001.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,1,361.2932,2835094.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,2,361.7776,2836938.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,3,361.8867,2841608.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,4,361.2017,2833536.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,5,361.2705,2843247.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,6,362.0961,2838898.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,7,361.4462,2841559.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,8,361.2937,2837196.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,9,361.4872,2831460.0
BS_TS_6min,OFF,bom_2_16_10_5,273.0,10,361.2391,2840032.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,1,361.4244,2779540.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,2,361.7068,2779296.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,3,361.4239,2782498.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,4,362.0755,2779372.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,5,362.0122,2781539.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,6,361.2445,2781476.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,7,361.2616,2784028.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,8,361.2536,2778070.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,9,361.9103,2782144.0
BS_TS_6min,ON,bom_2_16_10_5,273.0,10,361.5978,2780057.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,1,360.0352,95620.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,2,360.0623,95470.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,3,360.1394,95620.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,4,360.0185,95620.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,5,360.1079,95470.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,6,360.1295,95620.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,7,360.1191,95470.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,8,360.1148,95470.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,9,360.1734,95620.0
BS_GA_6min,OFF,bom_2_2_10_5,7.0,10,360.2155,95470.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,1,360.0893,95470.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,2,360.0446,95470.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,3,360.1578,95470.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,4,360.0263,95470.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,5,360.1063,95470.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,6,360.0468,95470.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,7,360.0742,95770.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,8,360.063,95470.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,9,360.1375,95620.0
BS_GA_6min,ON,bom_2_2_10_5,7.0,10,360.1172,95470.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,1,360.1284,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,2,360.1011,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,3,360.1622,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,4,360.1514,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,5,360.1166,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,6,360.0467,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,7,360.0404,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,8,360.11,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,9,360.1891,293754.0
BS_GA_6min,OFF,bom_2_3_10_5,13.0,10,360.1439,293754.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,1,360.2126,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,2,360.1443,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,3,360.0662,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,4,360.1498,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,5,360.125,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,6,360.1917,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,7,360.0773,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,8,360.0314,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,9,360.1615,186390.0
BS_GA_6min,ON,bom_2_3_10_5,13.0,10,360.1661,186390.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,1,360.0816,242500.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,2,360.2339,241549.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,3,360.1111,242500.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,4,360.1178,241549.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,5,360.1445,241549.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,6,360.0929,242500.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,7,360.0871,242500.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,8,360.1584,241549.0
BS_GA_6min,OFF,bom_2_4_10_5,21.0,9,360.1498,242500.0
