Algorithm,Optimizations,Bom,Nodes,AttemptNr,Time,Makespan
BS_TS_3min,ON,bom_2_2_10_5,7.0,19,180.1906,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,20,180.1873,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,21,180.1746,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,22,180.2538,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,23,180.1609,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,24,180.1754,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,25,180.1848,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,26,180.1922,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,27,180.1893,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,28,180.1792,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,29,180.3205,95470.0
BS_TS_3min,ON,bom_2_2_10_5,7.0,30,180.1983,95470.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,1,180.2151,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,2,180.2191,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,3,180.2101,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,4,180.2213,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,5,180.2178,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,6,180.3022,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,7,180.2182,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,8,180.201,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,9,180.2129,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,10,180.409,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,11,180.2319,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,12,180.1996,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,13,180.201,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,14,180.2162,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,15,180.2137,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,16,180.2843,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,17,180.2289,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,18,180.1983,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,19,180.2706,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,20,180.1931,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,21,180.2185,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,22,180.2016,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,23,180.224,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,24,180.2112,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,25,180.2325,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,26,180.2077,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,27,180.2167,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,28,180.2031,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,29,180.2228,293754.0
BS_TS_3min,OFF,bom_2_3_10_5,13.0,30,180.2165,293754.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,1,180.1712,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,2,180.212,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,3,180.2629,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,4,180.2084,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,5,180.2056,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,6,180.2077,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,7,180.2115,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,8,180.2068,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,9,180.4143,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,10,180.203,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,11,180.2088,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,12,180.2321,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,13,180.2068,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,14,180.2346,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,15,180.2047,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,16,180.1946,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,17,180.2021,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,18,180.228,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,19,180.209,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,20,180.1965,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,21,180.2013,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,22,180.2239,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,23,180.2108,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,24,180.1894,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,25,180.2232,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,26,180.2098,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,27,180.2182,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,28,180.2198,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,29,180.225,186390.0
BS_TS_3min,ON,bom_2_3_10_5,13.0,30,180.1998,186390.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,1,180.1625,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,2,180.2736,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,3,180.174,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,4,180.1786,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,5,180.2086,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,6,180.1983,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,7,180.275,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,8,180.2644,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,9,180.2474,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,10,180.1933,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,11,180.2148,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,12,180.2192,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,13,180.1877,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,14,180.3538,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,15,180.2788,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,16,180.2023,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,17,180.4664,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,18,180.1872,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,19,180.1882,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,20,180.2177,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,21,180.208,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,22,180.4235,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,23,180.1917,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,24,180.1986,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,25,180.326,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,26,180.2447,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,27,180.1992,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,28,180.2847,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,29,180.175,241549.0
BS_TS_3min,OFF,bom_2_4_10_5,21.0,30,180.1903,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,1,180.254,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,2,180.2062,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,3,180.3472,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,4,180.3369,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,5,180.1967,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,6,180.2153,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,7,180.2119,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,8,180.2207,242500.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,9,180.1846,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,10,180.313,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,11,180.189,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,12,180.226,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,13,180.2392,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,14,180.2162,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,15,180.183,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,16,180.2013,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,17,180.1937,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,18,180.1937,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,19,180.2153,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,20,180.1892,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,21,180.1993,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,22,180.2246,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,23,180.2953,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,24,180.2763,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,25,180.2106,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,26,180.2071,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,27,180.2289,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,28,180.2117,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,29,180.2148,241549.0
BS_TS_3min,ON,bom_2_4_10_5,21.0,30,180.1969,241549.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,1,180.2192,284091.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,2,180.3442,283809.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,3,180.2175,284771.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,4,180.378,284432.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,5,180.2021,283903.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,6,180.2548,285259.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,7,180.2211,284109.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,8,180.2223,284431.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,9,180.206,282940.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,10,180.2074,284425.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,11,180.3881,285111.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,12,180.2459,284279.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,13,180.3157,283546.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,14,180.3027,284559.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,15,180.2337,284023.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,16,180.3465,285465.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,17,180.3205,282792.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,18,180.2266,284484.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,19,180.2614,283936.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,20,180.3396,285281.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,21,180.3577,285134.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,22,180.2352,285050.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,23,180.2427,285347.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,24,180.2244,283252.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,25,180.2355,285345.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,26,180.2168,283800.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,27,180.2068,283809.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,28,180.2673,284603.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,29,180.228,284847.0
BS_TS_3min,OFF,bom_2_5_10_5,31.0,30,180.2574,284615.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,1,180.2232,284888.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,2,180.2491,284769.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,3,180.2155,284410.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,4,180.2453,284211.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,5,180.2373,283978.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,6,180.2409,283902.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,7,180.2513,284176.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,8,180.2362,284628.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,9,180.2422,285369.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,10,180.2262,285321.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,11,180.2212,285752.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,12,180.2571,284898.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,13,180.2377,283602.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,14,180.2385,285249.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,15,180.2337,285222.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,16,180.2367,284868.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,17,180.2399,283947.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,18,180.3356,284852.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,19,180.2949,284399.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,20,180.2811,284723.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,21,180.234,284230.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,22,180.2188,285615.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,23,180.3782,283582.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,24,180.2106,283880.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,25,180.2221,283541.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,26,180.2432,284636.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,27,180.2665,284548.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,28,180.3423,284784.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,29,180.248,283870.0
BS_TS_3min,ON,bom_2_5_10_5,31.0,30,180.2264,284728.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,1,180.2548,400013.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,2,180.3833,401090.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,3,180.2292,399676.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,4,180.2423,400258.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,5,180.3536,398894.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,6,180.2306,398867.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,7,180.5513,397966.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,8,180.2289,399930.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,9,180.2905,399064.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,10,180.2476,399223.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,11,180.4582,397015.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,12,180.2374,399725.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,13,180.2938,399442.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,14,180.2478,398454.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,15,180.2916,400961.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,16,180.2416,399660.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,17,180.2366,401117.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,18,180.2512,398269.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,19,180.3071,399244.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,20,180.5118,400949.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,21,180.2523,398300.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,22,180.4447,398166.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,23,180.3005,399025.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,24,180.5413,401011.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,25,180.2706,398640.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,26,180.402,401548.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,27,180.2391,399853.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,28,180.2407,399129.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,29,180.3835,399957.0
BS_TS_3min,OFF,bom_2_6_10_5,43.0,30,180.2569,399695.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,1,180.3857,396923.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,2,180.2833,398196.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,3,180.2295,397389.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,4,180.2235,396879.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,5,180.4166,396098.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,6,180.2848,397228.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,7,180.2476,397968.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,8,180.2364,398449.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,9,180.3122,397158.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,10,180.2914,398044.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,11,180.3381,398301.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,12,180.2318,396364.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,13,180.2532,396626.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,14,180.3785,398484.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,15,180.4636,397192.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,16,180.415,398072.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,17,180.2439,395769.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,18,180.2403,397516.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,19,180.5348,397026.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,20,180.2322,398386.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,21,180.2248,397944.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,22,180.325,399244.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,23,180.5097,398262.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,24,180.2272,396138.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,25,180.244,399332.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,26,180.2345,398394.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,27,180.4625,398563.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,28,180.245,397513.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,29,180.3493,396849.0
BS_TS_3min,ON,bom_2_6_10_5,43.0,30,180.2485,398725.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,1,180.6249,537180.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,2,180.298,536245.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,3,180.4305,534042.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,4,180.2709,535319.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,5,180.4425,535218.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,6,180.273,534340.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,7,180.2935,533982.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,8,180.2473,536031.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,9,180.3048,532570.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,10,180.2768,534859.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,11,180.2709,535757.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,12,180.2887,535717.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,13,180.454,535724.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,14,180.2673,534488.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,15,180.2762,535777.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,16,180.3156,536434.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,17,180.3148,535245.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,18,180.2714,534364.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,19,180.2703,533162.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,20,180.6395,533431.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,21,180.3638,535786.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,22,180.3434,535615.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,23,180.4243,534554.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,24,180.5486,534400.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,25,180.2633,533417.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,26,180.3064,533365.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,27,180.259,532510.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,28,180.2605,533314.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,29,180.2794,532378.0
BS_TS_3min,OFF,bom_2_7_10_5,57.0,30,180.2695,531822.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,1,180.4242,525394.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,2,180.2923,529194.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,3,180.2827,529058.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,4,180.2671,528289.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,5,180.6014,527692.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,6,180.2668,528330.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,7,180.2829,526459.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,8,180.2745,527770.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,9,180.614,526138.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,10,180.2545,528170.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,11,180.2589,529732.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,12,180.2786,529994.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,13,180.2877,529270.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,14,180.2682,527626.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,15,180.271,528304.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,16,180.2785,527610.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,17,180.2997,528826.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,18,180.2736,526624.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,19,180.2764,527466.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,20,180.6086,526866.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,21,180.2771,528600.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,22,180.2594,529350.0
BS_TS_3min,ON,bom_2_7_10_5,57.0,23,180.2506,527322.0
